date,year,type,country,state,location,activity,sex,age,injury,time,species
24-Feb-1963,1963.0,Unprovoked,AUSTRALIA,New South Wales,Wombarra Beach near Austinmeer,Spearfishing,M,18,Left leg lacerated,Afternoon,"Bronze whaler shark, 3 m [10'] "
08-Feb-1963,1963.0,Unprovoked,FIJI,Lomaiviti  Island Group,"Taibaisa Passage, Gau Island",Spearfishing,M,28,Left arm bitten,10h00,"White shark, 2.1 m [7'] "
06-Feb-1963,1963.0,Unprovoked,MAURITIUS,Rodrigues,,,M,24,Laceration to right forearm,,
04-Feb-1963,1963.0,Invalid,USA,Florida,Off Key West,"S.S. Marine Sulphur Queen, laden with molten sulphur was bound from Beaumont, Texas for Norfolk, VA, when she disappeared with 39 on board",M,,Two shark-bitten lifejackets were recovered leading to speculation that sharks took at least 2 of the 39 missing crewmen,,Shark involvement prior to death was not confirmed
30-Jan-1963,1963.0,Unprovoked,FIJI,,,Freediving,M,41,Hand & arm severely lacerated,,
28-Jan-1963,1963.0,Unprovoked,AUSTRALIA,New South Wales,"Sugarloaf Bay, Middle Harbour, Sydney",Wading,F,32,"FATAL, right femoral artery severed, thigh, calf, buttock & left hand bitten  ",13h30,"Tooth fragments of “whaler” shark were recovered, a bull shark, according to Edwards"
26-Jan-1963,1963.0,Invalid,AUSTRALIA,New South Wales,Evans Head,Swimming,M,25,"9' shark in area when he disappeared, body not recovered",16h30,Shark involvement prior to death was not confirmed
22-Jan-1963,1963.0,Watercraft,SOUTH AFRICA,Western Cape Province,False Bay,Fishing ,M,,"No injury to occupant, shark leapt inside boat",,193-lb shark
14-Jan-1963,1963.0,Provoked,NEW ZEALAND,North Island,"Petone Beach, Wellington",Fishing,M,14,Minor lacerations to hand and arm after he seized the shark's tail PROVOKED INCIDENT,Afternoon,"Grey nurse shark, 1.8 m [6'] "
12-Jan-1963,1963.0,Provoked,SOUTH AFRICA,Eastern Cape Province,Humewood,Fishing,M,,Foot bitten by shark hooked & taken on boat  PROVOKED INCIDENT,,<1.5 m shark
11-Jan-1963,1963.0,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,"Peace Cottage, Umdhloti","Free diving, hunting crayfish",M,27,Lacerations & punctures on left  forearm,12h15,1 m shark
06-Jan-1963,1963.0,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,"Selection Reef, Umdhloti",Spearfishing,M,24,Lacerations to right  arm,16h00,"Zambesi shark, 2 m [6'9""] "
04-Jan-1963,1963.0,Provoked,AUSTRALIA,South Australia,Off Franklin Island between Streaky Bay & Ceduna,Shark fishing,M,,No injury to occupants; hooked shark slammed into side of boat PROVOKED INCIDENT,,"White shark, 16', 2,312-lb "
Jan-1963,1963.0,Watercraft,MOZAMBIQUE,,"Limpopo River, 547 km from the sea",,M,,"No injury to occupant. Shark tore chunk from canoe, then bumped 2 other canoes",,Zambesi shark
Early 1963,1963.0,Unprovoked,FIJI,Vita Levu,Korolevu (South coast between Nadi & Suva),,M,,No details,,
1963,1963.0,Unprovoked,SEYCHELLES,,,Fishing for turtles,M,,Fatal,,
30-Dec-1962,1962.0,Provoked,SOUTH AFRICA,KwaZulu-Natal,Shark tank at Oceanographic Research Institute,Scuba diving,M,,Captive shark bit air hose & minor lacerations on diver's cheek PROVOKED INCIDENT,10h30,"Dusky shark, 1 m "
09-Dec-1962,1962.0,Unprovoked,AUSTRALIA,South Australia,Carrickalinga Head,Spearfishing,M,16,"FATAL, right leg bitten thigh to calf  ",14h30,"White shark, 4.3 m [14'] (or bronze whaler)"
Dec-1962,1962.0,Watercraft,SOUTH AFRICA,Western Cape Province,Swartklip,Fishing,M,,"No injury to occupants, shark jumped onboard, knocking 2 anglers onto the deck",,"2 m [6'9""], 87.5-kg [193-lb]  shark"
29-Nov-1962,1962.0,Unprovoked,AUSTRALIA,New South Wales,Sydney,"Spearfishing, Scuba diving",M,26,"No injury, shark bit spear & dragged diver 90'",,3 m [10'] shark
25-Nov-1962,1962.0,Invalid,AUSTRALIA,Queensland,Townsville,,M,,"Skeletonized, except for head & feet. Possible drowning / scavenging",,Shark involvement prior to death was not confirmed
11-Nov-1962,1962.0,Unprovoked,USA,California,Farallon Islands,Spearfishing / Scuba diving (at surface),M,24,"Arm, hand, buttock, leg and thigh bitten",12h45 / 13h45,"White shark, 4.3 m to 4.9m [14' to 16']"
10-Nov-1962,1962.0,Watercraft,AUSTRALIA,New South Wales,Off Kisma,Fishing,M,,No injury to occupants. Shark rammed boat as they were pulling in a flathead,,3 m [10'] blue whaler
Nov-1962,1962.0,Sea Disaster,MID ATLANTIC OCEAN,,Off Bermuda,Abandoning burning ship Captain George in raging seas,M,,"No injury, shark bit his boot",06h00,
28-Oct-1962,1962.0,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Paradise Reef,Spearfishing,M,30,Arm lacerated (minor injury),15h00,
25-Oct-1962,1962.0,Unprovoked,MEXICO,Veracruz,"Villa del Mar Beach, Veracruz",Wading,M,32,"FATAL, both legs bitten  ",08h30,2.7 m [9'] shark
15-Oct-1962,1962.0,Unprovoked,ADMIRALTY ISLANDS,Manus Island,Sisi  (west coast of island),,M,26,Facial lacerations,,
14-Oct-1962,1962.0,Watercraft,AUSTRALIA,South Australia,Port Phillip Bay,Adrift after wave swamped engine,M,,"No injury to occupant, shark ""nibbled"" at boat",,Grey nurse shark
06-Oct-1962,1962.0,Invalid,USA,California,2 miles off Santa Catalina Island,"Overcome by CO fumes, fell overboard from 36' fishing cruiser & prop slashed arm",F,43,Drowned due to CO2 poisoning - Post Mortem scavanging by blue shark,,Shark involvement prior to death was not confirmed
Oct-1962,1962.0,Unprovoked,PANAMA,Pinas Bay,,Sitting in shallows,M,1,"FATAL, body not recovered",,
30-Sep-1962,1962.0,Unprovoked,BRITISH WEST INDIES,Grand Turk Island,Long Cay,Spearfishing,M,24,Left thigh & hand & speargun bitten,14h30," Blacktip shark, C. maculipinnis. 1.9 m to 2.1 m [6.5' to 7'] "
22-Sep-1962,1962.0,Unprovoked,MEXICO,Veracruz,"Villa del Mar Beach, Veracruz",Swimming,M,20,"Left arm severely bitten, surgically amputated",15h00,
13-Sep-1962,1962.0,Unprovoked,SOUTH ATLANTIC OCEAN,Off coast of West Africa,Off the passenger liner Stirling Castle,"When  a deckhand  jumped overboard, McIver dived after him with a rescue line.",M,29,"FATAL, he died within minutes of being hauled back onboard the Stirling Castle",,
02-Sep-1962 ,1962.0,Unprovoked,ITALY,Tyrrhenian Sea,"Circeo, Secca del Quadro",Spearfishing with Scuba gear,M,28,"FATAL, multiple injuries to both legs  ",10h20,White shark
Reported 31-Aug-1962,1962.0,Provoked,ISRAEL,Sharon,2 km north of Apollonia,Fishing,M,,"Details unknown, possibly a PROVOKED INCIDENT",,2.5 m [8.25'] shark
30-Aug-1962,1962.0,Watercraft,TURKEY,Antalya Province,Ucagiz,,M,,No injury ,,
30-Aug-1962,1962.0,Provoked,PAPUA NEW GUINEA,Northern District,Kufulu Point,Fishing,M,49,Posterior lower left leg lacerated by netted shark PROVOKED INCIDENT,Midday,"""A long thin brown-colored shark"""
29-Aug-1962,1962.0,Provoked,USA,California,"Solana Beach, San Diego County",Diving for abalone ,M,39,"Struck shark with abalone bar to scare it away from abalone, but shark bit his shoulder  PROVOKED INCIDENT",08h30,"Horn shar,k Heterodontus francisci, 1.2 m [4'] "
26-Aug-1962,1962.0,Watercraft,USA,Florida,6 miles north of Palm Beach,,M,,"No injury to occupants, sharks tore Max Butcher's life jacket & pants",,
23-Aug-1962,1962.0,Watercraft,SOUTH AFRICA,Western Cape Province,Robbesteen,Fishing,M,,"No injury to occupants, shark hit boat, lifting it from the water, bit & dented propeller",12h00,4.3 m [14'] shark
19-Aug-1962,1962.0,Unprovoked,USA,Texas,"Off Andy Bowie Park, Padre Island, near Port Isabel",Surf fishing in waist-deep water,M,40,"FATAL, lower right leg bitten",15h30,Unknown
12-Aug-1962,1962.0,Unprovoked,USA,New Jersey,"Manasquan, Ocean County",Standing,M,24,Left thigh & hand bitten,14h00 - 15h00,1.8 m [6'] shark
01-Aug-1962,1962.0,Unprovoked,PAPUA NEW GUINEA,"New Ireland Province, Bismarck Archipelago","Pekinberui Village, Tabar Island",Spearfishing,M,(adult),"FATAL, right thigh severely bitten, right ankle lacerated ",17h00,
Late Aug-1962,1962.0,Unprovoked,ITALY,Tyrrhenian Sea,"Circeo, Secca del Faro",Diving,M,,No injury,,White shark
Aug-1962,1962.0,Unprovoked,SENEGAL,Cap Vert Peninsula,,Beach seine netting,M,23,Ankle bitten,,3.5 m shark
28-Jul-1962,1962.0,Unprovoked,USA,South Carolina,"Off Hilton Head, Beaufort County ",Standing,M,21,Lacerations on left foot & hand,,1.8 m to 2.4 m [6' to 8'] shark
20-Jul-1962,1962.0,Provoked,MADAGASCAR,,"Onboard tuna boat, M.V. Toscui Maru",Finning the shark,M,20,Right calf lacerated by boated shark PROVOKED INCIDENT,Morning,"2 m [6'9""] shark"
19-Jul-1962,1962.0,Provoked,USA,California,30 miles south of San Clemente Island,Fishing for albacore,M,19,"2 lacerations on left hand by hooked shark, PROVOKED INCIDENT",16h30,Blue shark
10-Jul-1962,1962.0,Unprovoked,USA,Georgia,"St. Simons Island or Jeykll Island, Glynn County",Playing in surf with his child  (9),M,41,"Cuts on fingers, hand & wrist",17h00,
07-Jul-1962,1962.0,Unprovoked,USA,Georgia,"Jekyll Island, Glynn County",Dived from inner-tube,M,13,Laceration on hand,14h10,
Reported 03-Jul-1962,1962.0,Invalid,GREECE,Cyclades,Near Mykonos Island,,M,,No injury,,Questionable incident
25-Jun-1962,1962.0,Invalid,USA,Florida,"Fernandina Beach, Nassau County",U.S. Airforce crewman reported missing after bailing out of jet,M,,FATAL,,Shark involvement not confirmed
21-Jun-1962,1962.0,Watercraft,SOUTH AFRICA,Western Cape Province,"Millers Point, False Bay","On a ""shark hunt""",M,,"No injury to occupants, shark charged boat, then 2 more sharks hit boat, oar grabbed, boat finally drifted ashore at 02h00",21h00,2.7 m to 3 m [9' to 10'] sharks
17-Jun-1962,1962.0,Unprovoked,USA,Florida,"New Smyrna Beach, Volusia County",Rolled off raft,M,11,"8"" laceration on left calf",11h50,1.8 m [6'] shark
11-Jun-1962,1962.0,Unprovoked,USA,California,San Francisco Bay,Escaping from Alacatraz,M,31,2 toes bitten off ,night,
11-Jun-1962,1962.0,Unprovoked,USA,California,San Francisco Bay,Escaping from Alacatraz,M,32,"FATAL, but shark involvement uncomfirmed. Death may have been due to drowning.",Night,
11-Jun-1962,1962.0,Unprovoked,USA,California,San Francisco Bay,Escaping from Alacatraz,M,35,"FATAL, but shark involvement uncomfirmed. Death may have been due to drowning.",Night,
10-Jun-1962,1962.0,Unprovoked,PAPUA NEW GUINEA,Madang Province,"Mouth of Suareng River, a mile from Taludig",Washing,M,,"FATAL, chest & leg bitten ",Midday,Possibly a bronze whaler shark
10-Jun-1962,1962.0,Unprovoked,USA,South Carolina,"Hilton Head, Beaufort County",Standing,M,13,Thigh bitten,16h00,
07-Jun-1962,1962.0,Watercraft,AUSTRALIA,Western Australia,Emu Point,Fishing,M,,"No injury to occupant, shark grabbed anchor rope, pulling bow of boat downward & then bit bow of boat",07h00,
04-Jun-1962,1962.0,Provoked,USA,California,"12' tank at Steinhart Aquarium, San Francisco","Scuba diving, attempting to catch a captive shark",M,55,Right forearm bitten PROVOKED INCIDENT,13h30," Sevengill  shark, 1.2 m [4'] "
03-Jun-1962,1962.0,Unprovoked,USA,Florida,"Riviera Beach, near Palm Beach Inlet, Palm Beach County",Free diving,M,31,Left foot bitten,12h00,
29-May-1962,1962.0,Unprovoked,USA,Florida,"Jupiter, Palm Beach County",,M,17,Bitten on leg or ankle,,
12-May-1962,1962.0,Sea Disaster,USA,California,"8 miles off Newport Beach, Orange County",25-foot cabin cruiser Happy Jack sank in heavy seas,M,,Bodies of 5 of the 6 men on board were bitten by by sharks. Sharks may have contributed to the death of some of them.,03h45 - 04h00,
May 1962,1962.0,Watercraft,FIJI,Viti Levu,Near Suva,Fishing,M,,"No injury, sharks rammed boat and bit outboard motor",,
20-Apr-1962,1962.0,Provoked,AUSTRALIA,Queensland,Nobbys Beach,Fishing,M,,"No injury to occupants, hooked shark cracked hull PROVOKED INCIDENT",,"Bronze whaler shark, 3.7 m [12'] "
09-Apr-1962,1962.0,Unprovoked,MOZAMBIQUE,Gaza,Xai Xai,Swimming,M,16,"Leg bitten, surgically amputated at knee",10h30,
07-Apr-1962,1962.0,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Umhlali,Wading,M,13,Left ankle & foot bitten,11h30,"Zambesi shark, 1.2 m [4'] "
05-Apr-1962,1962.0,Provoked,SOUTH AFRICA,Eastern Cape Province,East London,Fishing,M,,Hooked shark bit boat PROVOKED INCIDENT,,4.9 m [16']shark
25-Mar-1962,1962.0,Provoked,NEW ZEALAND,"Off the Coromandel Peninsula, North Island",Alderman Islands,,M,,Left foot bitten by hooked shark PROVOKED INCIDENT,,1.8 m [6'] shark 
25-Mar-1962,1962.0,Watercraft,AUSTRALIA,New South Wales,Norah Head,Fishing & spearfishing,M,,No injury to occupants. Shark holed boat & they swam 200 yards to shore,,"Bronze whaler shark, 4.6 m [15'] "
24-Mar-1962,1962.0,Unprovoked,PAPUA NEW GUINEA,Madang,Matukar village ,Swimming,M,10,"FATAL, calf bitten, other leg severed below knee",Late afternoon,Possibly a bronze whaler shark
23-Feb-1962,1962.0,Unprovoked,PAPUA NEW GUINEA,Central Province,Fisherman’s Island near Port Moresby,Swimming along a row of nets,M,,Torso lacerated,,1.2 m  [4'] shark
18-Feb-1962,1962.0,Provoked,NEW ZEALAND,Southland,Long Beach,Swimming,M,15,"Mistook shark's tail for kelp & grabbed it, legs abraded by shark's fins PROVOKED INCIDENT",,1.8 m [6'] shark
15-Feb-1962,1962.0,Unprovoked,AUSTRALIA,Queensland,Between Smith’s Rock & Moreton Island,Fishing for snappers & cleaning mullet. Put mullet over side of boat to wash it,M,,Middle finger of right hand lacerated,A.M.,3.7 m [12'] shark
07-Feb-1962,1962.0,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Winkelspruit,Swimming,M,22,"FATAL, calf bitten twice",09h00,
05-Feb-1962,1962.0,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Winkelspruit,Treading water,M,13,"FATAL, tissue removed from thigh, femoral artery severed ",16h20,"White shark, 3 m "
04-Feb-1962,1962.0,Unprovoked,AUSTRALIA,Queensland,Greenmount Beach,Swimming,M,35,Shin bitten,14h30,60 cm  shark 
02-Feb-1962,1962.0,Watercraft,NEW ZEALAND,North Island,South of New Plymouth,Fishing,M,,,,
Feb-1962,1962.0,Unprovoked,SOLOMON ISLANDS,Guadalcanal Province,"North Coast, Guadalcanal Island",Swimming outside fishing net,M,,"FATAL, shoulder & thigh bitten ",,
27-Jan-1962,1962.0,Unprovoked,NEW ZEALAND,South Island,Oreti Beach,Splashing ,M,18,"Left hand injured: gash on back of hand, toothmarks on palm",16h00,1.5 m [5'] shark
26-Jan-1962,1962.0,Unprovoked,MOZAMBIQUE,Gaza,Praia Sepulveda,,M,16,,,
21-Jan-1962,1962.0,Provoked,AUSTRALIA,New South Wales,Cronulla,Spearfishing,M,19,Suffered from shock & immersion after being dragged underwater  by speared shark PROVOKED INCIDENT,,"Bronze whaler shark,  3m [10'] "
18-Jan-1962,1962.0,Invalid,SOUTH AFRICA,KwaZulu-Natal,Margate,"Fishing, slipped on rocks & fell into sea",M,40,Possible drowning / post mortem scavenging by Zambesi shark,13h10,Shark involvement prior to death was not confirmed
16-Jan-1962,1962.0,Provoked,NEW ZEALAND,South Island,"Pigeon Bay, Canterbury",Fishing,M,,"No injury to occupants, hooked shark attacked boat PROVOKED INCIDENT",,"Said to involve a 4.9 m [16'] ""red shark"""
15-Jan-1962,1962.0,Unprovoked,NEW ZEALAND,North Island,"Slipper Island, Coromandel Peninsula",Spearfishing,M,44,Shark struck him on shoulder injuring skin under suit,12h00,
14-Jan-1962,1962.0,Unprovoked,USA,California,Farallon Islands,Spearfishing / Scuba diving (at surface),M,29,Buttock bitten & major leg wound,10h30,"White shark, 4 m [13'] "
14-Jan-1962,1962.0,Provoked,AUSTRALIA,New South Wales,"Long Reef, North Manly",Spearfishing,M,,Speared shark bit gunwale of boat as it was being hauled onboard PROVOKED INCIDENT,," Grey nurse shark,  3 m [10'] "
14-Jan-1962,1962.0,Unprovoked,AUSTRALIA,New South Wales,"Lennox Head, Ballina",Surfing,M,19,Dorsum of foot lacerated & toe severed,13h30,"Bronze whaler shark, 2.1 m [7'] shark"
11-Jan-1962,1962.0,Watercraft,AUSTRALIA,South Australia,Marino,Fishing,M,,"No injury to occupant, shark bit propeller & lifted boat several feet",,Said to involve a Grey nurse shark 3.7 m [12'] 
11-Jan-1962,1962.0,Unprovoked,PAPUA NEW GUINEA,"10ºS, 142ºE",Jukuataia Village,Spearfishing,M,24,Left leg & buttocks bitten,12h00,White shark
11-Jan-1962,1962.0,Unprovoked,NEW ZEALAND,South Island,"Fairdown Beach, 5 miles north of Westport",Surf fishing,F,54,Right foot lacerated ,18h00,"36""  shark"
10-Jan-1962,1962.0,Watercraft,AUSTRALIA,South Australia,Ceduna,Fishing for sharks,F,,No injury to fisherman Alf Dean & other occupants; shark bit stern of boat,,White shark
08-Jan-1962,1962.0,Invalid,AUSTRALIA,New South Wales,Lake Illawarra,Swimming,M,25,"Remains recovered from 10' shark, but shark involvement prior to death unconfirmed",,Shark involvement prior to death was not confirmed
07-Jan-1962,1962.0,Provoked,AUSTRALIA,Queensland,Dicky Beach,Rowing,M,,"No injury to occupants, shark bit 3"" piece from oar after they accidentally struck the shark PROVOKED INCIDENT",,
07-Jan-1962,1962.0,Unprovoked,AUSTRALIA,New South Wales,Sydney,Surfing,M,,"No injury, shark bumped board flipping him into the water",,
06-Jan-1962,1962.0,Watercraft,SOUTH AFRICA,Western Cape Province,6 km off Groot Brak River,Fishing,M,,Shark rammed boat 5 times & holed it,,
02-Jan-1962,1962.0,Provoked,AUSTRALIA,New South Wales,"Seaspray, near Sale",Fishing,M,,"No injury to occupants, hooked shark dragged boat 2 miles PROVOKED INCIDENT",,2.7 m [9'] shark
01-Jan-1962,1962.0,Unprovoked,MARSHALL ISLANDS,Kwajalein Atoll,Roi-namur Island,Fishing with hand net in 2' of water,M,57,"2.5"" laceration on right hand",13h00,1.8 m [6'] shark
1962,1962.0,Unprovoked,SPAIN,Catalonia,Aigua Blava,Dangling feet in the water,F,,Feet severed,,
Jan-Jun-1962,1962.0,Unprovoked,INDONESIA,East Flores,Waewerang,,F,,FATAL,,
Ca. 1962,1962.0,Unprovoked,AUSTRALIA,South Australia,Dangerous Reef,Diving,M,,Right leg bitten,,
28-Dec-1961,1961.0,Unprovoked,AUSTRALIA,Queensland,"Lambert's Beach, Mackay",Standing,F,18,"FATAL, right arm severed at shoulder, left hand severed, right thigh bitten & surgically amputated.  Died  day after the attack",16h15,3 m [10'] shark
28-Dec-1961,1961.0,Unprovoked,AUSTRALIA,Queensland,"Lambert’s Beach, Mackay",Standing,M,24,"Hand bitten, surgically amputated",16h15,3 m [10'] shark
28-Dec-1961,1961.0,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Umhlanga Rocks,Treading water,M,18,Lower right leg & ankle bitten,16h50,Zambesi shark
27-Dec-1961,1961.0,Provoked,AUSTRALIA,Western Australia,"North of main swimming area in Waterman's Bay Beach, Perth",Spearfishing,M,23,"No injury, Parker shot the shark when it came close to his nephew, Bill Bradbury (14), then the shark bent his speargun PROVOKED INCIDENT",07h00,"Grey nurse shark, 2.4 m [8'] "
19-Dec-1961,1961.0,Watercraft,AUSTRALIA,South Australia,Cowell,"Fishing, hauling in a 5-lb snapper",M,,No injury to occupant; shark leapt into boat,,2.7 m [9'] shark
18-Dec-1961,1961.0,Unprovoked,MOZAMBIQUE,Gaza,Praia Sepulveda,Bathing,M,20,His left leg was severely bitten,16h00,
18-Dec-1961,1961.0,Unprovoked,AUSTRALIA,Queensland,Noosa Heads,"Surfing, pushing board ashore",M,22,"FATAL, right wrist and hand bitten, left leg severed above knee ",06h15,Next morning a 3 m [10'] shark was caught that had Andrews' leg in its gut
13-Dec-1961,1961.0,Unprovoked,AUSTRALIA,Torres Strait,"Horn Island, near Thursday Island",Swimming with other crew near wharf,M,17,Right thigh and leg lacerated,14h00,1.8 m [6'] shark
14-Nov-1961,1961.0,Invalid,MEXICO,Guerrrero,Northwest of Acapulco,,M,,"Bodies of  hurricane victims bitten by shoals of sharks, post mortem scavenging",,Shark involvement prior to death was not confirmed
17-Oct-1961,1961.0,Unprovoked,PHILIPPINES,Western Luzon Island,Manila Bay,Gathering shells,M,,Right leg severed,,
09-Oct-1961,1961.0,Invalid,USA,Florida,"Ocean Ridge, Boca Raton, Palm Beach County",Swimming,M,45,"Skeletonized, but shark involvement may have occurred after death.",,Shark involvement prior to death was not confirmed
Oct-1961,1961.0,Watercraft,VANUATU,Shefa Province, Lelepa Island,Paddling outrigger canoe,M,,"No injury to occupant, canoe  bitten & overturned by shark",,Two shark's teeth recovered from canoe
Oct-1961,1961.0,Unprovoked,USA,Florida,"Boca Raton, Palm Beach County",,M,45,"FATAL. His body washed ashore, presumed shark attack",,
26-Sep-1961,1961.0,Provoked,USA,Florida,"Florida Keys, Monroe County",,M,16,Foot & lower leg abraded and lacerated when he kicked the shark PROVOKED INCIDENT,16h30,
24-Sep-1961,1961.0,Unprovoked,CROATIA,Primorje-Gorski Kotar County ,"Opatija, northwestern coast of Rijeka Bay",Swimming,M,19,"FATAL, hand severed & legs bitten  ",Early afternoon,White shark
24-Sep-1961,1961.0,Provoked,TANZANIA,,Near entrance to Dar-es-Salaam Harbour,Fishing,M,42,PROVOKED INCIDENT Right hand severed by hooked shark,07h00,
23-Sep-1961,1961.0,Unprovoked,MID ATLANTIC OCEAN,165  miles from Bermuda,,"Survived US Naval aircraft crash, climbing onboard rescue vessel when he fell back into sea ",M,22,Lacerations to right shoulder blade  & back,06h00,"Oceanic whitetip shar,; identified by Dr. W.C. Schoeder on photograph & Dr. L.P. L. Schultz on sketch by observer"
07-Sep-1961,1961.0,Unprovoked,PERSIAN GULF,25 km off the coast of Iran & 483km from mouth of Persian Gulf,Khark Island,"Free diving, surveying a pipeline & examing cathodes under jetty",M,,"3"" cut on sole of foot",10h30,1.5 m to 1.8 m  [5' to 6'] shark
Reported 06-Sep-1961,1961.0,Provoked,ITALY,Venice Province, Chioggia,Fishing,M,33 & 37,Left foot & right hand bitten by netted shark PROVOKED INCIDENT,,1 m shark
06-Sep-1961,1961.0,Invalid,AUSTRALIA,Western Australia,Broome,Attaching a line at sea,M,,Shark involvement prior to death unconfirmed,,Shark involvement prior to death was not confirmed
20-Aug-1961,1961.0,Unprovoked,USA,California,"Portuguese Beach at mouth of Salmon Creek, Sonoma County",Swimming,M,16,"Foot, leg  & groin lacerated",09h30 / 15h30,"White shark, 4 m [13'] "
16-Aug-1961,1961.0,Unprovoked,USA,South Carolina,"Pawley’s Island, Georgetown County",Wading,M,19,"Right arm bitten. Left leg bitten, surgically amputated ",08h00,White shark
04-Aug-1961,1961.0,Unprovoked,BERMUDA,,6 miles from shore,Spearfishing,M,22,Right hand lacerated,11h00,"Blacktip shark, 1.8 m to 2.1 m [6' to 7'] "
02-Aug-1961,1961.0,Unprovoked,USA,Hawaii,"Pearl Harbor Channel, O'ahu","Net fishing, picking catch from the net",M,38,Hand bitten,17h30,2.4 m [8'] shark
01-Aug-1961,1961.0,Provoked,PAPUA NEW GUINEA,Sandaun Province,Vanimo  on Musu side of Wutong anchorage,"Fishing, two large sharks passed. He speared one and it bit him",M,,Thigh lacerated PROVOKED INCIDENT,,
29-Jul-1961,1961.0,Provoked,USA,New York,Whitewood Point on Lloyd Neck in Oyster Bay,Spearfishing,M,57,Injured,14h30,"43"" shark"
16-Jul-1961,1971.0,Unprovoked,TURKEY,Anatolia,"İnciralti Beach, İzmir ",Swimming,M,16,Left leg injured,,
07-Jul-1961,1961.0,Provoked,AUSTRALIA,Queensland,Cape Moreton,Shark fishing,M,,"No injury to occupant, hooked shark bit boat's rudder PROVOKED INCIDENT",,"White shark, 5.2 m [17'], 2500-lb "
Jul-1961,1961.0,Unprovoked,ITALY,Adriatic Sea,Riccione,Spearfishing,M,21,Foot bitten,14h00,"White shark, 4.5 m "
Jul-1961,1961.0,Provoked,PANAMA,,"Jarque, just south of Piňas Bay",Fishing (trolling)  from canoe,M,10,"FATAL, hooked shark pulled him into the water PROVOKED INCIDENT",,
24-Jun-1961,1961.0,Unprovoked,USA,Florida,"500 yards from Fowey Rock Light, 9 miles east of Key Biscayne, Miami",Scuba diving & spearfishing ,M,23,"FATAL, arm severed & left side of torso removed ",09h30,
18-Jun-1961,1961.0,Unprovoked,USA,Florida,"Jensen Beach, Martin County",Standing,M,25,Lacerations to left leg,Afternoon,
Reported 06-Jun-1961,1961.0,Watercraft,USA,Florida,St. Johns County,Spearfishing on Scuba,M,,"No injury to diver or occupants of the boat, shark butted boat ",,Hammerhead shark
02-Jun-1961,1961.0,Unprovoked,NEW BRITAIN,East New Britain Province,Rabaul,Spearfishing,M,,Minor injuries to arm,,
01-Jun-1961,1961.0,Provoked,PAPUA NEW GUINEA,"Admiralty Islands, Manus Province","Rossun, Manus","Fishing, speared shark upset canoe & man fell in water",M,19,"Left thigh severely bitten, but he regained  the canoe, then shark bit canoe PROVOKED INCIDENT",,2.7 m [9']shark
21-May-1961,1961.0,Unprovoked,USA,California,"Tomales Point, Marin County",Free diving for abalone,M,20,"No injury, wetsuit bitten",08h00 / 09h30,White shark
17-May-1961,1961.0,Unprovoked,NEW BRITAIN,East New Britain Province,Kokopo,Collecting dynamited fish,M,,Thumb & 2 fingers severed,,
15-May-1961,1961.0,Unprovoked,USA,Florida,"Laguna Beach, Bay County",Walking in chest-deep water,M,52,Middle finger of left hand & right forearm lacerated,11h30,"Hammerhead shark, 500-llb "
07-May-1961,1961.0,Provoked,AUSTRALIA,Western Australia,"Quinn’s Rocks, south of Yanchep",Spearfishing,M,,"No injury, speared shark hit speargun PROVOKED INCIDENT",,
30-Apr-1961,1961.0,Invalid,USA,Florida,Palm Beach County,Splashing ,M,10,Abdomen abraded,15h00,Shark involvement not confirmed
25-Apr-1961,1961.0,Provoked,AUSTRALIA,New South Wales,"Trial Bay, north of Kempsey",Spearfishing,M,,Speared shark bit Davy's ankle &  Pierpont's right leg  PROVOKED INCIDENT,12h00,"Wobbegong shark, 1.4 m [4'6""] "
21-Apr-1961,1961.0,Unprovoked,MOZAMBIQUE,Gaza,"Sepulveda Beach, Xai Xai",Swimming,M,37,"Multiple injuries to both hands, left leg & foot",10h00,Zambesi shark
17-Apr-1961,1961.0,Provoked,SOUTH AFRICA,Eastern Cape Province,Port Elizabeth Oceanarium,Diving,M,,Shark bit swimfin after diver kicked shark PROVOKED INCIDENT,,"2 m  ""yellow belly"" captive shark. Shark destroyed by aquarium staff next day"
16-Apr-1961,1961.0,Unprovoked,USA,Florida,"Fowey Rock Light, Miami",Spearfishing,M,22,Thigh bitten,,"Tiger shark, 3 m [10']"
16-Apr-1961,1961.0,Provoked,AUSTRALIA,New South Wales,Otford,Spearfishing,M,21,Speared shark bit his foot  PROVOKED INCIDENT,,"Wobbegong shark, O. barbatus,  1.8 m [6'], identified by G.P. Whitley"
14-Apr-1961,1961.0,Unprovoked,AUSTRALIA,New South Wales,10 miles off Nambucca Heads  onboard trawler,"Checking fish traps, fell into the water",M,40,Tiny cuts & bruises on neck  ,Night," ""gummy"" shark (Rhizoprionodon or Loxodon) 1.2 m [4']"
